,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 19:01:01.571346,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:01.784116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:01.974558,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:02.175454,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:02.373773,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:02.586079,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:02.785605,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:02.988417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:03.189153,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:03.396357,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:03.605885,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:03.805578,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:04.010457,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:04.215030,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:04.428814,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:04.625095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:04.831282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:05.034271,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:05.247444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:05.450124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:05.657585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:05.867537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:06.075098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:06.288396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:06.488401,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:06.685027,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:06.898367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:07.094509,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:07.307982,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:07.508764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:07.710966,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:07.918308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:08.120297,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:08.328891,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:08.532125,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:08.730905,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:08.938486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:09.140402,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:09.347862,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:09.556248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:09.765262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:09.972250,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:10.175110,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:10.387762,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:10.588113,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:10.793750,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:01:11.006774,0.00282631359413,3.4886736946e-05,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-23 19:01:11.208703,0.00847894078239,0.000104660210838,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 19:01:11.415896,0.0113046084948,3.48920517926e-05,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:11.626621,0.0169559439195,-0.000104644266298,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-23 19:01:11.825686,0.0226021132742,-0.00038363187465,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 19:01:12.038776,0.0254180986629,-0.000627541503871,0.0,0.0,0.0,-0.0555145898963,0.998457876081
0,2018-04-23 19:01:12.228925,0.0338744427665,-0.00125494484602,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 19:01:12.448840,0.0366749594438,-0.00163753072783,0.0,0.0,0.0,-0.0801429457225,0.996783380806
0,2018-04-23 19:01:12.656949,0.0506528656761,-0.00372314281506,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-23 19:01:12.859711,0.0617905997431,-0.00566714120065,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-23 19:01:13.067095,0.0701612595051,-0.00702192741938,0.0,0.0,0.0,-0.0924397470911,0.995718280016
0,2018-04-23 19:01:13.276193,0.0896522941223,-0.0104239245942,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-23 19:01:13.476426,0.100738650382,-0.012642247101,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-23 19:01:13.689272,0.114629764963,-0.0152438958339,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:13.883098,0.131216962807,-0.0187763779469,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:14.099069,0.150618086262,-0.0226584423339,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-23 19:01:14.308133,0.167160420571,-0.026395384641,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-23 19:01:14.509897,0.18651215139,-0.0305166137729,0.0,0.0,0.0,-0.116989230196,0.993133183424
0,2018-04-23 19:01:14.717923,0.205698047716,-0.0353514247696,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-23 19:01:14.921753,0.227754493462,-0.0403340145125,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-23 19:01:15.127064,0.246998602518,-0.0449316532388,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:15.338458,0.26911486631,-0.0496416293895,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:15.549197,0.291231130103,-0.0543516055402,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:15.751121,0.318876459843,-0.0602390757287,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 19:01:15.958310,0.343689961307,-0.0658444891894,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-23 19:01:16.160527,0.368570758073,-0.071143212359,0.0,0.0,0.0,-0.0924397470911,0.995718280016
0,2018-04-23 19:01:16.368142,0.396352987234,-0.0763465098247,0.0,0.0,0.0,-0.0924397470911,0.995718280016
0,2018-04-23 19:01:16.574996,0.424135216396,-0.0815498072904,0.0,0.0,0.0,-0.0924397470911,0.995718280016
0,2018-04-23 19:01:16.786006,0.454462829296,-0.0884008681868,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 19:01:16.999245,0.482418641761,-0.0925720923613,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 19:01:17.188924,0.512979093838,-0.0982957195735,0.0,0.0,0.0,-0.0555145898963,0.998457876081
0,2018-04-23 19:01:17.396250,0.538293937493,-0.100803548446,0.0,0.0,0.0,-0.0616754369161,0.998096258124
0,2018-04-23 19:01:17.613013,0.571840912451,-0.105809017455,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 19:01:17.815475,0.599968516513,-0.10859549398,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 19:01:18.014624,0.628018771126,-0.112075404588,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-23 19:01:18.219908,0.658994610402,-0.114758410509,0.0,0.0,0.0,-0.0308524057082,0.99952395122
0,2018-04-23 19:01:18.428610,0.692848385412,-0.116850339367,0.0,0.0,0.0,-0.0308524057082,0.99952395122
0,2018-04-23 19:01:18.626460,0.723854980459,-0.119150818288,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:18.830846,0.754925485332,-0.120301846763,0.0,0.0,0.0,-0.0308524057082,0.99952395122
0,2018-04-23 19:01:19.038597,0.791569643114,-0.123020594579,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:19.245056,0.819800489887,-0.124415532621,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:19.456385,0.85932367537,-0.126368445879,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:19.662376,0.887554522143,-0.127763383921,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:19.864170,0.927077707626,-0.12971629718,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:20.079419,0.955308554399,-0.131111235221,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:20.281197,0.994831739882,-0.13306414848,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 19:01:20.489105,1.02586436697,-0.134981749933,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 19:01:20.694484,1.0597594632,-0.13623741736,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 19:01:20.898487,1.08800537672,-0.137283806882,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 19:01:21.092437,1.12470547753,-0.139097226337,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-23 19:01:21.301546,1.15861349008,-0.139934444245,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-23 19:01:21.509348,1.18968399495,-0.14108547272,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-23 19:01:21.710175,1.22642887064,-0.14108547272,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-23 19:01:21.918592,1.25749937551,-0.142236501195,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-23 19:01:22.127093,1.29706776583,-0.142724915512,0.0,0.0,0.0,-0.00617142130288,0.999980956598
