,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-21 17:50:04.626903,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:04.835783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:05.042113,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:05.251606,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:05.459544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:05.661629,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:05.869526,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:06.070521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:06.279712,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:06.493312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:06.694655,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:06.903085,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:07.103117,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:07.299978,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:07.500872,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:07.709325,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:07.910766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:08.122027,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:08.331243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:08.532046,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:08.740809,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:08.941865,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:09.150694,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:09.358904,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:50:09.571841,0.00565133542475,0.000139536318091,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-21 17:50:09.768869,0.00565133542475,0.000139536318091,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-21 17:50:09.982705,0.0169540062743,0.000418608954272,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-21 17:50:10.182751,0.0226001756289,0.00013962134592,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-21 17:50:10.391585,0.0310636193816,-0.000383360868483,0.0,0.0,0.0,-0.0678339349157,0.997696625871
0,2018-04-21 17:50:10.592202,0.0395019006001,-0.00121930382585,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-21 17:50:10.800928,0.0507220024452,-0.00261126806922,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-21 17:50:11.001831,0.0590566711935,-0.00417225730893,0.0,0.0,0.0,-0.129238171924,0.991613581451
0,2018-04-21 17:50:11.210590,0.0673278383481,-0.00604072846251,0.0,0.0,0.0,-0.147574085513,0.98905100439
0,2018-04-21 17:50:11.419273,0.0755241643653,-0.00821411990716,0.0,0.0,0.0,-0.165859414761,0.986149407816
0,2018-04-21 17:50:11.632645,0.0836344123064,-0.0106894519827,0.0,0.0,0.0,-0.184087891957,0.982909786315
0,2018-04-21 17:50:11.841323,0.094363315588,-0.0142558064581,0.0,0.0,0.0,-0.208293295375,0.978066410374
0,2018-04-21 17:50:12.043526,0.10468837473,-0.0188624759248,0.0,0.0,0.0,-0.208293295375,0.978066410374
0,2018-04-21 17:50:12.250571,0.115123995999,-0.0232128849405,0.0,0.0,0.0,-0.220349318942,0.975421025836
0,2018-04-21 17:50:12.451322,0.130436304008,-0.030503069138,0.0,0.0,0.0,-0.220349318942,0.975421025836
0,2018-04-21 17:50:12.652212,0.143120605462,-0.0367352547144,0.0,0.0,0.0,-0.214325388643,0.976762318982
0,2018-04-21 17:50:12.861291,0.153388019801,-0.0414690114308,0.0,0.0,0.0,-0.214325388643,0.976762318982
0,2018-04-21 17:50:13.070021,0.17392284848,-0.0509365248636,0.0,0.0,0.0,-0.214325388643,0.976762318982
0,2018-04-21 17:50:13.270947,0.191787207824,-0.0594417397606,0.0,0.0,0.0,-0.208293295375,0.978066410374
0,2018-04-21 17:50:13.480516,0.209545229859,-0.0681667995676,0.0,0.0,0.0,-0.190150336692,0.981754984431
0,2018-04-21 17:50:13.692468,0.232776612929,-0.0785318058676,0.0,0.0,0.0,-0.171942199697,0.985107039851
0,2018-04-21 17:50:13.902385,0.256603035735,-0.0874442741701,0.0,0.0,0.0,-0.165859414761,0.986149407816
0,2018-04-21 17:50:14.110680,0.282824340107,-0.0979974613066,0.0,0.0,0.0,-0.141467424763,0.989942911349
0,2018-04-21 17:50:14.311380,0.309298143224,-0.107900203865,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-21 17:50:14.520712,0.333965724215,-0.114116389432,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-21 17:50:14.721147,0.361681614865,-0.119662195699,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-21 17:50:14.929400,0.397798512775,-0.126426482405,0.0,0.0,0.0,-0.0555145898963,0.998457876081
0,2018-04-21 17:50:15.130183,0.428653792849,-0.130254384074,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-21 17:50:15.330551,0.465172182698,-0.134327845998,0.0,0.0,0.0,-0.0431867874643,0.999067015464
0,2018-04-21 17:50:15.531634,0.50459597814,-0.137742580807,0.0,0.0,0.0,-0.0431867874643,0.999067015464
0,2018-04-21 17:50:15.740867,0.541061309137,-0.142266464598,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-21 17:50:15.941420,0.574969321685,-0.143103682506,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-21 17:50:16.150320,0.60872244656,-0.146447454336,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-21 17:50:16.351254,0.651039665323,-0.149062365408,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-21 17:50:16.552423,0.679285578844,-0.15010875493,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-21 17:50:16.761576,0.715985679649,-0.151922174385,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-21 17:50:16.973573,0.749893692198,-0.152759392293,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-21 17:50:17.172576,0.780964197071,-0.153910420768,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-21 17:50:17.384035,0.820508476001,-0.1553753661,0.0,0.0,0.0,0.00617142130288,0.999980956598
0,2018-04-21 17:50:17.593446,0.860076866319,-0.155863780417,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-21 17:50:17.795111,0.896776967124,-0.154050360963,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-21 17:50:18.004219,0.941987650522,-0.152934070418,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-21 17:50:18.212182,0.978729727246,-0.152480542838,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-21 17:50:18.411385,1.02111474293,-0.151434020452,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-21 17:50:18.611922,1.06063792841,-0.149481107193,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-21 17:50:18.820630,1.10580728325,-0.147249206327,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-21 17:50:19.021993,1.14254935998,-0.146795678746,0.0,0.0,0.0,0.0431867874643,0.999067015464
0,2018-04-21 17:50:19.222692,1.18483108049,-0.143658662036,0.0,0.0,0.0,0.0493516285032,0.998781465969
0,2018-04-21 17:50:19.434133,1.22134947034,-0.139585200112,0.0,0.0,0.0,0.0431867874643,0.999067015464
0,2018-04-21 17:50:19.631909,1.25520324535,-0.137493271254,0.0,0.0,0.0,0.0555145898963,0.998457876081
0,2018-04-21 17:50:19.840522,1.29176913063,-0.133870851772,0.0,0.0,0.0,0.0616754369161,0.998096258124
0,2018-04-21 17:50:20.053195,1.33390573431,-0.129170703399,0.0,0.0,0.0,0.0678339349157,0.997696625871
0,2018-04-21 17:50:20.250383,1.37598111622,-0.123950837486,0.0,0.0,0.0,0.0739898493376,0.997258994542
