,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-21 17:29:10.020114,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:10.220327,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:10.423053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:10.623373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:10.837121,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:11.033874,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:11.234438,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:11.443077,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:11.650159,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:11.859182,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:12.065656,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:12.266442,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:12.475299,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:12.676335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:12.879360,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:13.073130,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:13.288006,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:13.487188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:13.695868,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:13.896374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:14.105093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:29:14.306340,0.0,0.0,0.0,0.0,0.0,0.0,1.0
