,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-21 17:40:05.452970,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:05.651428,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:05.854494,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:06.068185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:06.267749,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:06.464436,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:06.677479,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:06.874432,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:07.087259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:07.287569,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:07.497392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:07.705796,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:07.914122,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:08.124765,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:08.336511,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:08.546850,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:08.746515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:08.954583,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:09.168211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:09.364919,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:09.578165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:09.785658,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:09.995348,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:10.195820,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:10.396974,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:10.604745,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:10.806149,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-21 17:40:11.014718,0.00282631359413,3.4886736946e-05,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-21 17:40:11.227754,0.00565284249311,3.4886736946e-05,0.0,0.0,0.0,-0.012342607556,0.999923827118
0,2018-04-21 17:40:11.425957,0.00847915608725,1.35525271561e-20,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-21 17:40:11.627073,0.0169587427842,-9.48676900925e-20,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-21 17:40:11.838392,0.0282614136337,-0.000279072636181,0.0,0.0,0.0,-0.0616754369161,0.998096258124
0,2018-04-21 17:40:12.047847,0.0367093697999,-0.00101080152384,0.0,0.0,0.0,-0.0801429457225,0.996783380806
0,2018-04-21 17:40:12.248384,0.0451244461837,-0.00205477470636,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-21 17:40:12.456803,0.0563067711696,-0.00372326437614,0.0,0.0,0.0,-0.123116045608,0.992392280962
0,2018-04-21 17:40:12.665567,0.0673931274296,-0.00594158688298,0.0,0.0,0.0,-0.147574085513,0.98905100439
0,2018-04-21 17:40:12.866764,0.078356496759,-0.00870433602396,0.0,0.0,0.0,-0.171942199697,0.985107039851
0,2018-04-21 17:40:13.067133,0.0891701606806,-0.0120047787914,0.0,0.0,0.0,-0.196205539208,0.980562790638
0,2018-04-21 17:40:13.276576,0.0918175409923,-0.0129950530472,0.0,0.0,0.0,-0.214325388643,0.976762318982
0,2018-04-21 17:40:13.477119,0.109886394491,-0.0210567246139,0.0,0.0,0.0,-0.220349318942,0.975421025836
0,2018-04-21 17:40:13.685794,0.122862808199,-0.026655325127,0.0,0.0,0.0,-0.238369839308,0.971174453797
0,2018-04-21 17:40:13.886703,0.135307697348,-0.0333528152906,0.0,0.0,0.0,-0.232371773223,0.972627040036
0,2018-04-21 17:40:14.095913,0.145515902688,-0.0382129380889,0.0,0.0,0.0,-0.244358826649,0.969684878628
0,2018-04-21 17:40:14.308746,0.160449769666,-0.0462499262852,0.0,0.0,0.0,-0.244358826649,0.969684878628
0,2018-04-21 17:40:14.505235,0.177755557037,-0.0558407416163,0.0,0.0,0.0,-0.238369839308,0.971174453797
