,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:17:14.652947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:14.859156,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:15.051050,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:15.251089,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:15.460490,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:15.661182,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:15.857275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:16.071176,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:16.273232,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:16.480294,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:16.688919,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:16.898250,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:17.111985,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:17.320745,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:17.520430,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:17.721617,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:17.930591,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:18.131794,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:18.331697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:18.542293,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:18.742785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:18.937809,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 20:17:19.154870,-0.00282631359413,3.4886736946e-05,0.0,0.0,0.0,0.00617142130288,0.999980956598
0,2018-04-23 20:17:19.351753,0.00281598224098,0.000383541546548,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 20:17:19.548105,0.00846516494521,0.000174263642025,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 20:17:19.761224,0.0169447516422,0.000174263642025,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-23 20:17:19.970067,0.0282474224917,-0.000104808994156,0.0,0.0,0.0,-0.0616754369161,0.998096258124
0,2018-04-23 20:17:20.179119,0.039522547963,-0.000941346783692,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-23 20:17:20.379607,0.0507426498081,-0.00233331102705,0.0,0.0,0.0,-0.110857959039,0.993836260617
0,2018-04-23 20:17:20.589359,0.0590773185565,-0.00389430026676,0.0,0.0,0.0,-0.129238171924,0.991613581451
0,2018-04-23 20:17:20.789087,0.0645756354296,-0.00520791133141,0.0,0.0,0.0,-0.141467424763,0.989942911349
0,2018-04-23 20:17:20.997692,0.0727981624267,-0.00727997318714,0.0,0.0,0.0,-0.15977031277,0.987154216502
0,2018-04-23 20:17:21.198692,0.0781626140675,-0.00906315042485,0.0,0.0,0.0,-0.15977031277,0.987154216502
0,2018-04-23 20:17:21.399571,0.0862416921753,-0.0116383955548,0.0,0.0,0.0,-0.165859414761,0.986149407816
0,2018-04-23 20:17:21.608918,0.0889239179956,-0.0125299841736,0.0,0.0,0.0,-0.171942199697,0.985107039851
0,2018-04-23 20:17:21.821068,0.0995615228743,-0.0163600771638,0.0,0.0,0.0,-0.171942199697,0.985107039851
0,2018-04-23 20:17:22.018356,0.110199127753,-0.020190170154,0.0,0.0,0.0,-0.171942199697,0.985107039851
0,2018-04-23 20:17:22.231049,0.123309779939,-0.0254667637222,0.0,0.0,0.0,-0.153675125639,0.988121427639
0,2018-04-23 20:17:22.431241,0.136826859841,-0.0295923171815,0.0,0.0,0.0,-0.15977031277,0.987154216502
0,2018-04-23 20:17:22.628117,0.150181944736,-0.0342154490048,0.0,0.0,0.0,-0.153675125639,0.988121427639
0,2018-04-23 20:17:22.841331,0.163593073838,-0.0386733920991,0.0,0.0,0.0,-0.147574085513,0.98905100439
0,2018-04-23 20:17:23.050342,0.18244425609,-0.0446822974022,0.0,0.0,0.0,-0.141467424763,0.989942911349
0,2018-04-23 20:17:23.250581,0.198602412305,-0.049832787662,0.0,0.0,0.0,-0.129238171924,0.991613581451
0,2018-04-23 20:17:23.451260,0.217663123816,-0.0551396974907,0.0,0.0,0.0,-0.123116045608,0.992392280962
0,2018-04-23 20:17:23.647806,0.239589862475,-0.0606651957727,0.0,0.0,0.0,-0.123116045608,0.992392280962
0,2018-04-23 20:17:23.848820,0.258714623181,-0.0657364424768,0.0,0.0,0.0,-0.116989230196,0.993133183424
0,2018-04-23 20:17:24.062167,0.28057149256,-0.0715321529959,0.0,0.0,0.0,-0.104722465656,0.994501485764
0,2018-04-23 20:17:24.271139,0.305239073551,-0.0777483385631,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-23 20:17:24.471259,0.324686633964,-0.0813906467891,0.0,0.0,0.0,-0.0801429457225,0.996783380806
0,2018-04-23 20:17:24.680755,0.34700839333,-0.0850034100391,0.0,0.0,0.0,-0.0801429457225,0.996783380806
0,2018-04-23 20:17:24.888790,0.37206829498,-0.0893774064066,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 20:17:25.103643,0.394432944952,-0.0927143857462,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 20:17:25.299475,0.419544924238,-0.0967787444024,0.0,0.0,0.0,-0.0678339349157,0.997696625871
0,2018-04-23 20:17:25.511757,0.450173692922,-0.102124739963,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 20:17:25.708556,0.472675776172,-0.104353921182,0.0,0.0,0.0,-0.0493516285032,0.998781465969
