,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 21:57:46.748847,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:46.956867,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:47.151849,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:47.360703,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:47.569085,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:47.769944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:47.982941,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:48.185771,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:48.394660,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:48.593416,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:48.789682,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:48.990613,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:49.199411,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:49.400913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:49.603070,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:49.809861,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:50.022914,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:50.224619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:50.420032,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:50.633243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:50.842379,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:57:51.043124,0.00282631359413,3.4886736946e-05,0.0,0.0,0.0,-0.00617142130288,0.999980956598
