,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-05-12 18:20:26.338833,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:26.536924,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:26.741479,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:26.954521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:27.163152,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:27.363997,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:27.572846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:27.782416,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:27.982386,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:28.183195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:28.391991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:28.600517,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:28.813972,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:29.010592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:29.223175,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:29.431860,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:29.632899,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:29.843260,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:30.042333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:30.243348,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:30.452049,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:30.660608,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:30.873759,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:31.074520,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:31.283010,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:31.491813,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:31.693269,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:31.899288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:32.106225,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:32.311085,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:32.524713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:32.720736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:32.935298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:33.142670,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:33.343965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:33.552301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:33.761673,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:33.962279,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:34.170458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:34.371463,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:34.584036,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:34.782282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:34.993876,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:35.202907,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-05-12 18:20:35.403542,0.0,0.0,0.0,0.0,0.0,0.0,1.0
