,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 19:10:12.647787,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:12.855053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:13.051658,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:13.267272,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:13.475409,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:13.676632,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:13.883450,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:14.089774,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:14.292643,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:14.507781,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:14.710506,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:14.917350,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:15.120193,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:15.321495,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:15.539668,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:15.746067,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:15.949630,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:16.152134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:16.358954,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:16.561465,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:16.769971,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:16.977455,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:17.187240,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:17.387117,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:17.597783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:17.797040,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:17.997332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:18.206582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:18.419519,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:18.625462,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 19:10:18.836572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
