,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 21:55:32.157029,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:32.366390,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:32.568354,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:32.777284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:32.984930,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:33.192055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:33.388673,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:33.601276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:33.797201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:34.009894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:34.220116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:34.420228,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:34.620313,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:34.831834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:35.038737,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:35.239133,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:35.447918,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2018-04-23 21:55:35.648835,0.00282631359413,3.4886736946e-05,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-23 21:55:35.849413,0.00847894078239,0.000104660210838,0.0,0.0,0.0,-0.0185133237187,0.999828613736
0,2018-04-23 21:55:36.057678,0.0141315679707,3.4886736946e-05,0.0,0.0,0.0,-0.0308524057082,0.99952395122
0,2018-04-23 21:55:36.271237,0.0226085711078,-0.00017441774019,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 21:55:36.467628,0.0282340919201,-0.000731713045105,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 21:55:36.683056,0.0366975356728,-0.00125469525951,0.0,0.0,0.0,-0.0678339349157,0.997696625871
0,2018-04-23 21:55:36.884064,0.0395025611341,-0.00160268632035,0.0,0.0,0.0,-0.0739898493376,0.997258994542
0,2018-04-23 21:55:37.092692,0.0479298818686,-0.00254271599506,0.0,0.0,0.0,-0.0924397470911,0.995718280016
0,2018-04-23 21:55:37.293576,0.0507143153853,-0.00302871559146,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-23 21:55:37.494227,0.0590849751474,-0.00438350181019,0.0,0.0,0.0,-0.116989230196,0.993133183424
0,2018-04-23 21:55:37.703205,0.0618420308656,-0.00500632552805,0.0,0.0,0.0,-0.123116045608,0.992392280962
0,2018-04-23 21:55:37.904023,0.0701356297877,-0.00677256658458,0.0,0.0,0.0,-0.141467424763,0.989942911349
